iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
89,639.1589,574.1069,350.0343,-575.8693,375.6641,1000.0,900000,0.9616000056266785,14.398599624633789,1.0,-1.1841000318527222,0.001500000013038516,0.46639999747276306,-3.1823999881744385,0.754
90,702.1098,371.2299,289.6632,-253.907,319.7987,1000.0,910000,0.9563999772071838,13.750499725341797,1.0,-0.5934000015258789,0.00139999995008111,0.4645000100135803,-3.205199956893921,0.8395
91,661.9076,589.9801,589.836,511.9255,47.4852,1000.0,920000,0.5871999859809875,23.807300567626953,1.0,-2.3631999492645264,0.00139999995008111,0.46070000529289246,-3.253999948501587,0.6647
92,680.7978,576.6553,467.357,-586.8836,358.0522,1000.0,930000,0.955299973487854,20.562599182128906,1.0,-1.4247000217437744,0.0010999999940395355,0.459199994802475,-3.27239990234375,0.6859
93,633.5476,556.8165,551.0665,479.907,50.4791,1000.0,940000,0.2752000093460083,8.368000030517578,1.0,-1.309499979019165,0.0015999999595806003,0.4553999900817871,-3.3229000568389893,0.6715
94,753.3787,639.483,636.7029,547.7715,67.4911,1000.0,950000,0.18950000405311584,11.706999778747559,1.0,-2.397599935531616,0.00139999995008111,0.45080000162124634,-3.384000062942505,0.605
95,727.0169,618.8186,453.1959,-331.6923,345.7434,1000.0,960000,0.9624000191688538,40.19409942626953,1.0,-0.6848000288009644,0.00139999995008111,0.4487999975681305,-3.4089999198913574,0.749
96,759.283,655.8144,523.8195,49.3708,254.8869,1000.0,970000,0.9513999819755554,22.059099197387695,1.0,-1.7308000326156616,0.0017000000225380063,0.44589999318122864,-3.4463999271392822,0.8185
97,735.9194,622.6669,355.7162,-329.5726,394.1653,1000.0,980000,0.9688000082969666,22.27869987487793,1.0,-0.013500000350177288,0.0015999999595806003,0.4447000026702881,-3.46370005607605,0.8774
98,739.4399,650.4435,473.1438,-551.5158,381.0024,1000.0,990000,0.9592999815940857,10.80620002746582,1.0,-1.077299952507019,0.0013000000035390258,0.4424999952316284,-3.4925999641418457,0.8357
99,723.3719,648.3008,586.2548,99.7829,171.1437,1000.0,1000000,0.909500002861023,13.216300010681152,1.0,-1.5782999992370605,0.0013000000035390258,0.44020000100135803,-3.5232999324798584,0.7988
100,719.6804,656.295,599.8055,189.5137,153.6898,1000.0,1010000,0.9068999886512756,14.684399604797363,1.0,-1.7949999570846558,0.00139999995008111,0.4372999966144562,-3.5657999515533447,0.8275
101,721.3052,661.6277,587.5884,-165.9444,252.3427,1000.0,1020000,0.928600013256073,12.935400009155273,1.0,-1.5845999717712402,0.00139999995008111,0.43470001220703125,-3.6019999980926514,0.8294
