iteration,curr policy return,max return,median return,min return,avg return,std return,avg rollout len,num total samples,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
4890,2985.9257,3063.6911,2753.043,219.2064,2000.9875,1079.2,702.4851,316124932,0.07471635937690735,-27.88312339782715,0.009999999776482582,0.16089999675750732,0.3305000066757202,-inf
4891,2998.3382,3088.9682,2810.6922,211.5536,1986.4911,1118.5849,694.1584,316195042,-0.06403367221355438,-27.930307388305664,0.009999999776482582,0.16089999675750732,0.3310000002384186,-inf
4892,3062.1884,3107.2313,669.612,162.5407,1324.3072,1188.6948,475.4653,316243064,-0.07291852682828903,-27.953998565673828,0.009999999776482582,0.1607999950647354,0.3312999904155731,-inf
4893,2901.4965,3074.5656,2844.0123,224.3678,2446.4143,852.4146,861.396,316330065,-0.11439555138349533,-27.98276138305664,0.009999999776482582,0.1607999950647354,0.33090001344680786,-inf
4894,3067.8164,3091.6563,677.9154,160.0913,1421.9227,1192.1784,506.495,316381221,-0.08028462529182434,-27.929561614990234,0.009999999776482582,0.1607999950647354,0.33070001006126404,-inf
4895,2900.8042,3067.2337,2756.0128,352.5425,2149.2353,993.9259,765.2178,316458508,-0.07663598656654358,-27.90091896057129,0.009999999776482582,0.1607999950647354,0.3303000032901764,-inf
4896,1286.2589,3082.5813,2837.9576,159.1864,2135.9821,1095.4583,745.4554,316533799,-0.08295850455760956,-27.89305877685547,0.009999999776482582,0.1607999950647354,0.3301999866962433,-inf
4897,470.9232,3065.7833,843.9514,160.8262,1459.5358,1177.2976,521.2772,316586448,-0.003997839987277985,-27.975757598876953,0.009999999776482582,0.1607999950647354,0.3303999900817871,-inf
4898,2969.8869,3048.4004,2824.3795,227.732,2346.438,966.7522,825.7129,316669845,-0.033239901065826416,-28.021949768066406,0.009999999776482582,0.1606999933719635,0.33059999346733093,-inf
4899,3009.9711,3053.7079,873.6693,215.5677,1571.3655,1163.4006,555.5347,316725954,-0.0007577873766422272,-27.984548568725586,0.009999999776482582,0.16060000658035278,0.33059999346733093,-inf
4900,2926.0443,3043.6813,2743.7306,160.1744,2155.5113,1025.3382,770.4059,316803765,-0.07963338494300842,-27.99700927734375,0.009999999776482582,0.16060000658035278,0.3301999866962433,-inf
4901,821.1346,3084.3312,2769.3934,158.0876,1940.5483,1111.8335,680.1683,316872462,-0.11084491014480591,-28.023977279663086,0.009999999776482582,0.16060000658035278,0.3301999866962433,-inf
4902,3005.6735,3056.81,1678.6399,176.0657,1719.7124,1182.82,608.0792,316933878,-0.12801305949687958,-28.007089614868164,0.009999999776482582,0.16060000658035278,0.3303000032901764,-inf
4903,2939.5062,3085.1723,2802.8425,164.5091,2241.3846,982.6905,788.5644,317013523,-0.13229212164878845,-28.031492233276367,0.009999999776482582,0.16050000488758087,0.33000001311302185,-inf
4904,3000.9887,3057.8449,2772.551,158.838,1921.434,1134.5552,676.1188,317081811,-0.10281138122081757,-27.91596794128418,0.009999999776482582,0.16050000488758087,0.3301999866962433,-inf
4905,3003.7095,3072.6545,2724.2175,212.932,1894.4305,1112.5008,664.4257,317148918,-0.13370606303215027,-27.943439483642578,0.009999999776482582,0.16040000319480896,0.3301999866962433,-inf
4906,2958.258,3071.6678,2854.1631,221.8175,2426.0683,881.9162,848.0594,317234572,0.015555903315544128,-27.921833038330078,0.009999999776482582,0.16040000319480896,0.3303000032901764,-inf
4907,3043.5035,3056.5902,868.1177,159.637,1560.216,1191.4691,549.5842,317290080,0.01686527021229267,-27.996822357177734,0.009999999776482582,0.16040000319480896,0.32989999651908875,-inf
4908,2992.8165,3058.7771,2854.4125,176.9796,2189.6779,1063.9928,766.3069,317367477,0.1336769461631775,-27.97759246826172,0.009999999776482582,0.16030000150203705,0.3296999931335449,-inf
4909,3011.1558,3035.4103,2707.1854,157.6554,1824.8186,1170.8033,637.7525,317431890,0.07991226762533188,-27.956329345703125,0.009999999776482582,0.16030000150203705,0.3305000066757202,-inf
4910,2975.9413,3052.421,2788.4949,159.7109,2103.4112,1046.7115,737.5248,317506380,-0.13267411291599274,-27.980575561523438,0.009999999776482582,0.16040000319480896,0.3310000002384186,-inf
4911,3008.9455,3044.4784,1906.8688,206.731,1745.6169,1160.7591,620.9109,317569092,-0.13196784257888794,-27.98892593383789,0.009999999776482582,0.16030000150203705,0.3305000066757202,-inf
4912,2984.5048,3098.5048,2782.0323,175.2231,2023.0851,1042.9368,709.7723,317640779,-0.13952016830444336,-27.94907569885254,0.009999999776482582,0.16030000150203705,0.3303999900817871,-inf
4913,2976.6347,3077.4391,2801.6307,209.4137,1963.331,1145.8609,686.2178,317710087,-0.1355358362197876,-27.952335357666016,0.009999999776482582,0.16040000319480896,0.33000001311302185,-inf
4914,3000.5575,3060.0834,1082.3912,157.1035,1598.1063,1175.3371,567.1287,317767367,-0.1355898380279541,-27.932477951049805,0.009999999776482582,0.16040000319480896,0.329800009727478,-inf
4915,2944.9151,3061.1685,2859.1458,157.37,2254.3657,1026.6316,789.9406,317847151,-0.13789626955986023,-27.91839599609375,0.009999999776482582,0.16030000150203705,0.3296999931335449,-inf
4916,3032.4775,3050.94,2792.891,157.1468,1827.0106,1162.5862,638.1881,317911608,-0.13372991979122162,-27.869949340820312,0.009999999776482582,0.16030000150203705,0.3292999863624573,-inf
4917,2948.5439,3056.7071,2759.2955,182.2581,1973.6494,1068.872,692.2079,317981521,0.11341002583503723,-27.94780921936035,0.009999999776482582,0.16019999980926514,0.3294000029563904,-inf
4918,3014.614,3036.7061,1247.8845,158.1792,1647.2571,1170.3813,581.396,318040242,-0.13266296684741974,-27.911029815673828,0.009999999776482582,0.16019999980926514,0.3294000029563904,-inf
4919,2970.7846,3039.2243,2877.0434,358.1268,2511.5559,786.6802,874.8317,318128600,-0.1388387382030487,-28.00962257385254,0.009999999776482582,0.16019999980926514,0.32899999618530273,-inf
4920,3052.8861,3055.4562,678.5413,215.3237,1297.7673,1131.9713,468.4059,318175909,-0.1337796300649643,-27.938566207885742,0.009999999776482582,0.16009999811649323,0.3287999927997589,-inf
4921,2914.816,3029.7184,2792.8114,171.4335,2329.6132,893.5223,831.0396,318259844,-0.055198051035404205,-27.996713638305664,0.009999999776482582,0.16009999811649323,0.32829999923706055,-inf
4922,871.9029,3056.9448,681.138,165.7027,1295.2002,1082.933,463.099,318306617,-0.005394887179136276,-28.003812789916992,0.009999999776482582,0.16009999811649323,0.328900009393692,-inf
4923,2915.1188,3070.8021,2840.1925,348.587,2246.5735,992.5967,795.3366,318386946,0.07390241324901581,-28.033000946044922,0.009999999776482582,0.16009999811649323,0.32850000262260437,-inf
4924,3037.5524,3064.9062,2738.5052,205.3942,1807.5507,1194.8853,633.198,318450899,0.09101352095603943,-28.05242919921875,0.009999999776482582,0.1599999964237213,0.32839998602867126,-inf
4925,2997.3215,3066.4333,2792.2968,207.5517,2076.2761,1095.8264,726.6238,318524288,0.055095139890909195,-28.02991485595703,0.009999999776482582,0.16009999811649323,0.32829999923706055,-inf
4926,3033.876,3067.2553,827.8634,205.7985,1526.3318,1238.9535,542.4158,318579072,0.061800483614206314,-27.916528701782227,0.009999999776482582,0.1599999964237213,0.32850000262260437,-inf
4927,2905.2656,3049.4731,2792.7485,207.4143,2268.3617,940.3352,803.396,318660215,0.12548726797103882,-27.887432098388672,0.009999999776482582,0.1599999964237213,0.32829999923706055,-inf
4928,3025.1995,3064.1904,2824.0639,213.2792,1955.2662,1158.9387,682.3366,318729131,-0.006783962249755859,-27.807437896728516,0.009999999776482582,0.1599999964237213,0.32899999618530273,-inf
4929,3005.094,3015.5968,2676.7935,209.2523,1892.9603,1102.5534,666.8416,318796482,-0.13642582297325134,-27.841371536254883,0.009999999776482582,0.1599999964237213,0.3292999863624573,-inf
4930,2968.1854,3054.779,2831.5577,158.7313,2134.3658,1072.0689,746.703,318871899,-0.1392219066619873,-27.800540924072266,0.009999999776482582,0.1599999964237213,0.3296999931335449,-inf
4931,3042.3411,3066.3266,2838.7042,211.1941,1922.9496,1136.6218,667.8317,318939350,-0.1373472362756729,-27.90972137451172,0.009999999776482582,0.1598999947309494,0.3296999931335449,-inf
4932,2953.6051,3069.4482,2734.2756,155.0847,1898.5207,1116.5156,664.495,319006464,-0.13745850324630737,-27.912073135375977,0.009999999776482582,0.1599999964237213,0.3294000029563904,-inf
4933,2994.5322,3043.9605,2837.4591,14.5515,1929.0748,1152.8267,674.6337,319074602,-0.13807697594165802,-27.92376708984375,0.009999999776482582,0.1599999964237213,0.33009999990463257,-inf
4934,3006.7143,3060.8856,2867.2803,210.165,2292.8335,986.5679,793.8713,319154783,-0.13677357137203217,-27.893081665039062,0.009999999776482582,0.1598999947309494,0.3296999931335449,-inf
4935,1332.2788,3107.0656,1337.053,159.9628,1710.0915,1181.0208,598.1188,319215193,-0.13259422779083252,-27.82478904724121,0.009999999776482582,0.1598999947309494,0.3294000029563904,-inf
4936,1453.3686,3059.1785,2671.1274,221.4248,1966.7363,1022.6521,699.5842,319285851,-0.14099343121051788,-27.831029891967773,0.009999999776482582,0.1598999947309494,0.32910001277923584,-inf
4937,2969.0476,3093.0927,2776.6031,227.4513,2096.4125,1024.4195,736.6436,319360252,-0.1408194750547409,-27.753286361694336,0.009999999776482582,0.1598999947309494,0.3292999863624573,-inf
4938,3047.9499,3050.5901,1263.7435,216.2803,1654.1981,1162.7841,582.901,319419125,-0.13520926237106323,-27.72808265686035,0.009999999776482582,0.1598999947309494,0.32899999618530273,-inf
4939,2956.287,3040.3813,2855.9996,212.6271,2273.7279,988.7867,792.8218,319499200,-0.14006061851978302,-27.773338317871094,0.009999999776482582,0.1598999947309494,0.32989999651908875,-inf
4940,3023.7747,3090.794,1299.5313,228.3378,1751.7055,1119.3085,612.6535,319561078,-0.13992531597614288,-27.77582550048828,0.009999999776482582,0.1597999930381775,0.32989999651908875,-inf
4941,3000.5784,3058.6189,2844.0042,159.8579,2077.9706,1074.0157,724.703,319634273,-0.14310944080352783,-27.88192367553711,0.009999999776482582,0.1597999930381775,0.3303999900817871,-inf
4942,2939.3043,3069.2864,2821.273,350.676,2208.1164,1009.4964,775.3762,319712586,-0.1429257094860077,-27.943653106689453,0.009999999776482582,0.1597999930381775,0.3305000066757202,-inf
4943,3045.8475,3051.8405,1247.9892,209.0367,1564.2483,1142.7217,554.5149,319768592,-0.14458820223808289,-27.975290298461914,0.009999999776482582,0.1597999930381775,0.33079999685287476,-inf
4944,2945.0209,3046.0713,2870.5862,224.57,2268.4387,981.8526,788.0891,319848189,-0.14643625915050507,-27.99828338623047,0.009999999776482582,0.15970000624656677,0.33070001006126404,-inf
4945,856.424,3082.3224,944.0896,209.9326,1539.5484,1114.5069,543.4158,319903074,-0.1402372121810913,-28.01041030883789,0.009999999776482582,0.15970000624656677,0.3305000066757202,-inf
4946,2970.3506,3074.247,2862.8673,327.8902,2332.671,973.7362,814.8416,319985373,-0.0896875411272049,-28.043434143066406,0.009999999776482582,0.15960000455379486,0.33059999346733093,-inf
4947,850.8361,3064.6317,861.252,156.7626,1531.4243,1146.2724,539.7327,320039886,-0.02972272038459778,-28.02773666381836,0.009999999776482582,0.15950000286102295,0.33079999685287476,-inf
4948,2969.3179,3052.4135,2866.1101,155.0863,2036.1874,1081.3851,706.8119,320111274,-0.12053675204515457,-27.95418930053711,0.009999999776482582,0.15950000286102295,0.3310999870300293,-inf
4949,3027.7495,3090.5313,1270.1493,157.1425,1687.3705,1209.5285,594.7822,320171347,-0.1416291445493698,-28.0522403717041,0.009999999776482582,0.15950000286102295,0.33070001006126404,-inf
4950,2934.8631,3044.5225,2817.5808,159.9971,2050.6136,1086.0342,718.5347,320243919,-0.14000296592712402,-28.08490753173828,0.009999999776482582,0.15940000116825104,0.33070001006126404,-inf
4951,3015.8258,3056.9224,2722.6873,161.1151,1822.4912,1174.3717,643.4059,320308903,-0.12736301124095917,-28.061817169189453,0.009999999776482582,0.15940000116825104,0.33059999346733093,-inf
4952,2965.6423,3091.5496,2809.9816,155.4991,2071.9814,1115.8718,728.9703,320382529,0.08516527712345123,-28.102596282958984,0.009999999776482582,0.15940000116825104,0.33090001344680786,-inf
4953,2994.3961,3088.0098,1281.0017,155.5943,1782.0907,1148.3949,624.3168,320445585,0.049397312104701996,-27.985074996948242,0.009999999776482582,0.15940000116825104,0.33059999346733093,-inf
4954,2974.1063,3059.9592,2860.9506,224.8326,2235.6109,999.2306,781.5248,320524519,0.0015154890716075897,-27.909761428833008,0.009999999776482582,0.15940000116825104,0.3303999900817871,-inf
4955,3048.9443,3051.2141,666.0231,160.2284,1220.5819,1161.9864,441.0198,320569062,0.07730425894260406,-27.92078971862793,0.009999999776482582,0.15940000116825104,0.329800009727478,-inf
4956,2897.2294,3031.2187,2840.0952,208.681,2359.575,910.1523,830.7426,320652967,0.09989862143993378,-27.978437423706055,0.009999999776482582,0.15940000116825104,0.33009999990463257,-inf
4957,3024.4712,3054.5456,861.466,212.5225,1617.7049,1173.2202,575.3267,320711075,0.005215071141719818,-27.969806671142578,0.009999999776482582,0.15929999947547913,0.3296000063419342,-inf
4958,2900.7146,3081.1532,2813.3221,158.1221,2312.0402,946.0408,814.4851,320793338,-0.07423164695501328,-27.889726638793945,0.009999999776482582,0.15919999778270721,0.3292999863624573,-inf
4959,3043.7046,3046.2326,830.6939,158.5697,1521.0835,1194.2784,542.9208,320848173,-0.02219390869140625,-27.781023025512695,0.009999999776482582,0.15919999778270721,0.3294000029563904,-inf
4960,2926.5367,3054.4652,2820.755,348.0819,2474.4068,830.8008,868.9604,320935938,0.00264163501560688,-27.76712989807129,0.009999999776482582,0.1590999960899353,0.32910001277923584,-inf
4961,3059.3322,3068.7694,863.0968,215.6628,1468.1412,1158.9151,519.4752,320988405,-0.1362607181072235,-27.78106117248535,0.009999999776482582,0.1590999960899353,0.32899999618530273,-inf
4962,2975.456,3053.1535,2871.1284,221.6652,2366.377,978.5222,827.9703,321072030,-0.1438664197921753,-27.84752655029297,0.009999999776482582,0.1589999943971634,0.32899999618530273,-inf
4963,3037.5922,3070.2219,1322.6886,161.8696,1714.0806,1183.1636,605.495,321133185,-0.14002424478530884,-27.865413665771484,0.009999999776482582,0.1589999943971634,0.32839998602867126,-inf
4964,2980.8578,3085.9915,2877.9602,209.5279,2353.3461,978.0407,819.1683,321215921,-0.14165589213371277,-27.897226333618164,0.009999999776482582,0.15889999270439148,0.328900009393692,-inf
4965,2634.1854,3057.101,1316.1547,208.0611,1613.9915,1186.5581,573.3465,321273829,-0.1368364691734314,-27.92215919494629,0.009999999776482582,0.15889999270439148,0.328900009393692,-inf
4966,2897.4178,3097.1329,2794.934,350.644,2426.7118,830.0749,860.2079,321360710,-0.14741560816764832,-28.002073287963867,0.009999999776482582,0.15889999270439148,0.32850000262260437,-inf
4967,3038.5728,3099.4245,1031.4812,229.5597,1559.8968,1107.1346,555.604,321416826,-0.14316187798976898,-27.961971282958984,0.009999999776482582,0.15889999270439148,0.32820001244544983,-inf
4968,2958.969,3054.223,2806.9121,211.7393,2207.0431,966.4042,779.297,321495535,-0.1470518261194229,-28.04401969909668,0.009999999776482582,0.15880000591278076,0.3278000056743622,-inf
4969,3040.0623,3095.3732,904.647,210.5366,1628.9657,1227.013,575.6931,321553680,-0.13855859637260437,-28.004804611206055,0.009999999776482582,0.15880000591278076,0.32749998569488525,-inf
4970,2999.4469,3087.8704,2823.4745,221.1099,2013.1481,1123.206,704.4455,321624829,-0.14454451203346252,-27.99995231628418,0.009999999776482582,0.15870000422000885,0.3271999955177307,-inf
4971,3035.6348,3065.0543,2715.9865,160.1309,1897.4176,1142.3697,670.3861,321692538,-0.14029408991336823,-28.08807373046875,0.009999999776482582,0.15870000422000885,0.3273000121116638,-inf
4972,1291.0499,3076.9224,2645.3516,223.7728,1841.1764,1167.6236,644.0495,321757587,0.028946712613105774,-27.951208114624023,0.009999999776482582,0.15870000422000885,0.3271999955177307,-inf
4973,3023.8523,3080.2025,2787.3143,228.4118,1910.1163,1137.6967,666.2772,321824881,0.0343092679977417,-27.96330451965332,0.009999999776482582,0.15870000422000885,0.32739999890327454,-inf
4974,3021.2942,3068.2208,2864.0045,157.1378,2048.6896,1112.8987,711.7723,321896770,0.08904948830604553,-27.917673110961914,0.009999999776482582,0.15870000422000885,0.32749998569488525,-inf
4975,3008.5254,3038.7851,2655.1234,218.9396,1841.2666,1120.775,650.8515,321962506,-0.14282368123531342,-27.958499908447266,0.009999999776482582,0.15870000422000885,0.328000009059906,-inf
4976,2981.8555,3053.5949,2863.6112,223.014,2115.7077,1098.891,736.5347,322036896,-0.14937196671962738,-27.978479385375977,0.009999999776482582,0.15870000422000885,0.32850000262260437,-inf
4977,2987.9604,3086.3213,2869.9409,225.9835,2040.9731,1151.4555,711.9703,322108805,-0.15391741693019867,-28.054363250732422,0.009999999776482582,0.15870000422000885,0.3287999927997589,-inf
4978,832.346,3085.2717,1471.5969,323.9453,1781.3536,1117.2745,621.8317,322171610,-0.1553608626127243,-28.03691864013672,0.009999999776482582,0.15870000422000885,0.32919999957084656,-inf
4979,3006.5312,3072.3738,2241.0739,211.3207,1867.1868,1127.8323,652.0396,322237466,-0.16058704257011414,-28.020545959472656,0.009999999776482582,0.15860000252723694,0.32910001277923584,-inf
4980,2989.7605,3063.6875,2718.056,226.4539,1956.7914,1081.7985,689.6634,322307122,-0.15897800028324127,-27.959592819213867,0.009999999776482582,0.15870000422000885,0.32989999651908875,-inf
4981,2995.7873,3041.1686,2794.7353,225.303,2044.5365,1030.4932,713.6535,322379201,-0.1559860110282898,-27.98675537109375,0.009999999776482582,0.15860000252723694,0.3301999866962433,-inf
4982,3019.3659,3053.8975,2896.5492,333.6708,2073.9337,1165.5242,718.1683,322451736,0.13937664031982422,-27.889087677001953,0.009999999776482582,0.15860000252723694,0.33009999990463257,-inf
4983,3035.3181,3096.2301,1303.4211,322.6542,1742.5116,1180.2371,607.4158,322513085,-0.15854142606258392,-27.89950942993164,0.009999999776482582,0.15860000252723694,0.33000001311302185,-inf
